Message Number,Time Offset (ms),Type,ID (hex),Data Length,Data Bytes,Total Energy Consumption (kJ)
25078,8587.000000,0,07EC,8,22.94 %
25350,8677.400391,0,07EC,8,22.93 %
25378,8687.099609,0,07EC,8,22.93 %
25476,8722.799805,0,07E8-0D,8,4 km/h
25639,8777.099609,0,07EC,8,22.92 %
26220,8977.099609,0,07EC,8,22.90 %
26808,9177.099609,0,07EC,8,22.88 %
27385,9377.299805,0,07EC,8,22.85 %
27565,9442.799805,0,07E8-0D,8,8 km/h
27747,9503.099609,0,07E8-0D,8,8 km/h
28008,9587.400391,0,07EC,8,22.82 %
28105,9623.400391,0,07E8-0D,8,9 km/h
28276,9677.400391,0,07EC,8,22.80 %
28564,9777.299805,0,07EC,8,22.78 %
28811,9866.000000,0,07E8-0D,8,11 km/h
28978,9922.799805,0,07E8-0D,8,11 km/h
29446,10076.099609,0,07E8-0D,8,12 km/h
30054,10287.099609,0,07EC,8,22.67 %
30315,10376.500000,0,07E8-0D,8,14 km/h
30344,10387.099609,0,07EC,8,22.65 %
30636,10487.099609,0,07EC,8,22.62 %
30928,10582.799805,0,07E8-0D,8,15 km/h
30941,10587.099609,0,07EC,8,22.59 %
31214,10679.000000,0,07EC,8,22.56 %
31281,10703.000000,0,07E8-0D,8,16 km/h
31452,10766.200195,0,07E8-10,8,2 g/s
31525,10787.099609,0,07EC,8,22.53 %
31540,10792.200195,0,07E8-10,8,2 g/s
31626,10822.599609,0,07E8-10,8,2 g/s
31704,10852.599609,0,07E8-10,8,2 g/s
31808,10883.200195,0,07E8-0D,8,17 km/h
31819,10887.099609,0,07EC,8,22.50 %
31886,10912.200195,0,07E8-10,8,7 g/s
31969,10943.200195,0,07E8-10,8,10 g/s
32083,10976.900391,0,07E8-0D,8,17 km/h
32112,10987.099609,0,07EC,8,22.48 %, -2753.76kJ
32112,10987.099609,0,07EC,8,22.48 %
32162,11003.700195,0,07E8-10,8,12 g/s
32239,11033.099609,0,07E8-10,8,12 g/s
32379,11076.400391,0,07E8-0D,8,18 km/h
32382,11077.900391,0,07EC,8,22.46 %, 260.04kJ
32382,11077.900391,0,07EC,8,22.46 %
32425,11093.099609,0,07E8-10,8,15 g/s
32504,11122.900391,0,07E8-0D,8,18 km/h
32581,11152.500000,0,07E8-10,8,17 g/s
32686,11183.000000,0,07E8-10,8,20 g/s
32768,11213.099609,0,07E8-10,8,20 g/s
32843,11242.299805,0,07E8-10,8,23 g/s
32956,11276.099609,0,07E8-0D,8,19 km/h
33029,11303.000000,0,07E8-10,8,25 g/s
33107,11332.799805,0,07E8-10,8,25 g/s
33204,11366.299805,0,07E8-10,8,28 g/s
33293,11392.599609,0,07E8-10,8,28 g/s
33376,11422.799805,0,07E8-10,8,28 g/s
33453,11452.599609,0,07E8-10,8,30 g/s
33553,11482.299805,0,07E8-10,8,30 g/s
33635,11513.200195,0,07E8-10,8,30 g/s
