Message Number,Time Offset (ms),Type,ID (hex),Data Length,Data Bytes,Total Energy Consumption (kJ)
12299,4130.700195,0,07EC,8,25.66 %
12557,4221.200195,0,07EC,8,25.65 %
12613,4235.299805,0,07EC,8,25.65 %
12628,4241.000000,0,07EC,8,25.65 %
12657,4251.000000,0,07EC,8,25.65 %
12724,4270.299805,0,07EC,8,25.65 %
12812,4302.200195,0,07EC,8,25.64 %
12843,4310.799805,0,07EC,8,25.64 %
12868,4321.000000,0,07EC,8,25.64 %
12902,4330.899902,0,07EC,8,25.64 %
12929,4340.899902,0,07EC,8,25.64 %
12958,4350.799805,0,07EC,8,25.64 %
13013,4367.700195,0,07E8-0D,8,12 km/h
13017,4369.299805,0,07EC,8,25.64 %
13048,4381.000000,0,07EC,8,25.64 %
13077,4390.799805,0,07EC,8,25.64 %
13129,4407.299805,0,07EC,8,25.63 %
13198,4431.000000,0,07EC,8,25.63 %
13222,4440.899902,0,07EC,8,25.63 %
13250,4450.799805,0,07EC,8,25.63 %
13310,4467.700195,0,07EC,8,25.63 %
13319,4470.799805,0,07EC,8,25.63 %
13351,4482.899902,0,07EC,8,25.63 %
13377,4490.700195,0,07EC,8,25.63 %
13411,4502.200195,0,07EC,8,25.61 %
13439,4510.799805,0,07EC,8,25.61 %
13464,4520.700195,0,07EC,8,25.61 %
13496,4530.700195,0,07EC,8,25.61 %
13521,4540.700195,0,07EC,8,25.61 %
13551,4550.799805,0,07EC,8,25.61 %
13617,4570.200195,0,07EC,8,25.61 %
13677,4590.899902,0,07EC,8,25.61 %
13708,4602.600098,0,07EC,8,25.60 %
13736,4610.799805,0,07EC,8,25.60 %
13912,4668.000000,0,07E8-0D,8,13 km/h
13945,4681.000000,0,07EC,8,25.60 %
13974,4690.700195,0,07EC,8,25.60 %
14008,4702.200195,0,07EC,8,25.59 %
14038,4710.799805,0,07EC,8,25.59 %
14064,4721.200195,0,07EC,8,25.59 %
14101,4731.299805,0,07EC,8,25.59 %
14126,4740.799805,0,07EC,8,25.59 %
14155,4750.799805,0,07EC,8,25.59 %
14212,4768.000000,0,07EC,8,25.59 %
14244,4780.700195,0,07EC,8,25.59 %
14276,4790.799805,0,07EC,8,25.59 %
14309,4802.200195,0,07EC,8,25.57 %
14336,4810.799805,0,07EC,8,25.57 %
14363,4821.200195,0,07EC,8,25.57 %
14399,4831.200195,0,07EC,8,25.57 %
14422,4840.799805,0,07EC,8,25.57 %
14451,4850.700195,0,07EC,8,25.57 %
14517,4869.899902,0,07EC,8,25.57 %
14522,4871.100098,0,07EC,8,25.57 %
14574,4890.700195,0,07EC,8,25.57 %
14606,4901.899902,0,07EC,8,25.56 %
14637,4910.799805,0,07EC,8,25.56 %
14663,4921.399902,0,07EC,8,25.56 %
14694,4930.700195,0,07EC,8,25.56 %
14720,4940.799805,0,07EC,8,25.56 %
14750,4950.700195,0,07EC,8,25.56 %
14805,4967.899902,0,07E8-0D,8,14 km/h
14810,4969.500000,0,07EC,8,25.56 %
14842,4982.600098,0,07EC,8,25.56 %
14869,4990.799805,0,07EC,8,25.56 %
14901,5002.200195,0,07EC,8,25.54 %
14930,5010.799805,0,07EC,8,25.54 %
14957,5021.200195,0,07EC,8,25.54 %
14991,5031.000000,0,07EC,8,25.54 %
15015,5040.700195,0,07EC,8,25.54 %
15043,5050.799805,0,07EC,8,25.54 %
15107,5069.200195,0,07EC,8,25.54 %
15135,5080.700195,0,07EC,8,25.54 %
15198,5102.399902,0,07EC,8,25.53 %
15228,5110.899902,0,07EC,8,25.53 %
15252,5120.799805,0,07EC,8,25.53 %
15287,5131.000000,0,07EC,8,25.53 %
15312,5140.700195,0,07EC,8,25.53 %
15343,5150.799805,0,07EC,8,25.53 %
15406,5169.399902,0,07EC,8,25.53 %
15437,5181.000000,0,07EC,8,25.53 %
15466,5190.799805,0,07EC,8,25.53 %
15498,5202.000000,0,07EC,8,25.51 %
15527,5211.100098,0,07EC,8,25.51 %
15557,5221.899902,0,07EC,8,25.51 %
15607,5235.399902,0,07E8-0D,8,15 km/h
15608,5235.899902,0,07EC,8,25.51 %
15652,5250.899902,0,07EC,8,25.51 %
15710,5267.700195,0,07E8-0D,8,15 km/h
15714,5269.200195,0,07EC,8,25.51 %
15744,5281.299805,0,07EC,8,25.51 %
15774,5290.799805,0,07EC,8,25.51 %
15809,5302.399902,0,07EC,8,25.49 %
15838,5311.000000,0,07EC,8,25.49 %
15862,5320.799805,0,07EC,8,25.49 %
15923,5341.000000,0,07EC,8,25.49 %
15952,5350.799805,0,07EC,8,25.49 %
16099,5402.399902,0,07EC,8,25.48 %
16128,5410.799805,0,07EC,8,25.48 %
16154,5421.200195,0,07EC,8,25.48 %
16190,5431.600098,0,07EC,8,25.48 %
16212,5440.799805,0,07EC,8,25.48 %
16305,5469.399902,0,07EC,8,25.48 %
16338,5481.700195,0,07EC,8,25.48 %
16367,5491.000000,0,07EC,8,25.48 %
16416,5506.299805,0,07EC,8,25.46 %
16452,5521.000000,0,07EC,8,25.46 %
16487,5530.799805,0,07EC,8,25.46 %
16512,5540.799805,0,07EC,8,25.46 %
16543,5550.799805,0,07EC,8,25.46 %
16606,5569.399902,0,07E8-0D,8,16 km/h
16608,5570.100098,0,07EC,8,25.46 %
16666,5590.799805,0,07EC,8,25.46 %
16697,5602.200195,0,07EC,8,25.44 %
16726,5610.799805,0,07EC,8,25.44 %
16751,5621.000000,0,07EC,8,25.44 %
16790,5631.299805,0,07EC,8,25.44 %
16818,5640.799805,0,07EC,8,25.44 %
16847,5650.799805,0,07EC,8,25.44 %
16907,5667.899902,0,07EC,8,25.44 %
16917,5671.100098,0,07EC,8,25.44 %
16940,5680.799805,0,07EC,8,25.44 %
16969,5690.799805,0,07EC,8,25.44 %
17002,5702.700195,0,07EC,8,25.42 %
17032,5710.799805,0,07EC,8,25.42 %
17056,5720.799805,0,07EC,8,25.42 %
17094,5731.299805,0,07EC,8,25.42 %
17119,5740.799805,0,07EC,8,25.42 %
17149,5750.799805,0,07EC,8,25.42 %
17210,5769.399902,0,07EC,8,25.42 %
17239,5781.000000,0,07EC,8,25.42 %
17270,5790.799805,0,07EC,8,25.42 %
