Message Number,Time Offset (ms),Type,ID (hex),Data Length,Data Bytes,Total Energy Consumption (kJ)
2863,973.200012,0,07E8-0D,8,1 km/h
2868,978.299988,0,07EC,8,21.22 %
2963,1006.099976,0,07EC,8,21.22 %
3035,1033.199951,0,07E8-0D,8,1 km/h
3077,1048.000000,0,07EC,8,21.22 %
3212,1093.199951,0,07E8-0D,8,1 km/h
3369,1148.000000,0,07EC,8,21.22 %
3385,1153.199951,0,07E8-0D,8,1 km/h
3549,1208.000000,0,07EC,8,21.22 %
3567,1213.699951,0,07E8-0D,8,1 km/h
3741,1273.199951,0,07E8-0D,8,1 km/h
3774,1284.500000,0,07EC,8,21.22 %
3794,1291.400024,0,07EC,8,21.22 %
3837,1306.099976,0,07EC,8,21.22 %
3910,1333.199951,0,07E8-0D,8,2 km/h
3915,1337.800049,0,07EC,8,21.22 %
4097,1393.199951,0,07E8-0D,8,2 km/h
4145,1407.800049,0,07EC,8,21.21 %
4279,1453.199951,0,07E8-0D,8,2 km/h
4450,1508.099976,0,07EC,8,21.21 %
4466,1513.300049,0,07E8-0D,8,2 km/h
4643,1573.199951,0,07E8-0D,8,2 km/h
4742,1605.699951,0,07EC,8,21.21 %
4817,1633.199951,0,07E8-0D,8,2 km/h
4825,1637.800049,0,07EC,8,21.21 %
4882,1658.300049,0,07EC,8,21.21 %
4996,1693.199951,0,07E8-0D,8,2 km/h
5037,1705.500000,0,07EC,8,21.21 %
5043,1708.099976,0,07EC,8,21.21 %
5168,1751.199951,0,07EC,8,21.21 %
5171,1753.199951,0,07E8-0D,8,2 km/h
5179,1758.099976,0,07EC,8,21.21 %
5353,1811.000000,0,07EC,8,21.20 %
5355,1813.300049,0,07E8-0D,8,2 km/h
5538,1873.599976,0,07E8-0D,8,2 km/h
5635,1906.500000,0,07EC,8,21.20 %
5708,1933.199951,0,07E8-0D,8,1 km/h
5765,1951.400024,0,07EC,8,21.20 %
5773,1958.099976,0,07EC,8,21.20 %
5890,1993.199951,0,07E8-0D,8,1 km/h
5932,2005.500000,0,07EC,8,21.20 %
5936,2007.800049,0,07EC,8,21.20 %
6012,2037.800049,0,07EC,8,21.20 %
6063,2053.199951,0,07E8-0D,8,1 km/h
6224,2105.800049,0,07EC,8,21.20 %
6228,2108.100098,0,07EC,8,21.20 %
6243,2113.199951,0,07E8-0D,8,1 km/h
