Message Number,Time Offset (ms),Type,ID (hex),Data Length,Data Bytes,Total Energy Consumption (kJ)
7565,2533.100098,0,07EC,8,20.02 %
7584,2540.699951,0,07E8-0D,8,1 km/h
7634,2556.199951,0,07EC,8,20.02 %
7735,2590.300049,0,07EC,8,20.01 %
7761,2600.699951,0,07E8-0D,8,1 km/h
7796,2610.699951,0,07EC,8,20.01 %
7920,2650.399902,0,07EC,8,20.01 %
7945,2660.699951,0,07E8-0D,8,1 km/h
7985,2672.600098,0,07EC,8,20.00 %
8039,2690.699951,0,07E8-0D,8,1 km/h
8095,2710.399902,0,07EC,8,20.00 %
8109,2716.000000,0,07EC,8,20.00 %
8118,2720.699951,0,07E8-0D,8,1 km/h
8308,2780.699951,0,07E8-0D,8,2 km/h
8338,2789.800049,0,07EC,8,19.99 %
8356,2796.199951,0,07EC,8,19.99 %
8396,2810.199951,0,07EC,8,19.99 %
8397,2810.699951,0,07E8-0D,8,2 km/h
8479,2836.199951,0,07EC,8,19.99 %
8487,2840.899902,0,07E8-0D,8,2 km/h
8521,2850.199951,0,07EC,8,19.99 %
8536,2856.199951,0,07EC,8,19.99 %
8637,2890.199951,0,07EC,8,19.97 %
8653,2896.199951,0,07EC,8,19.97 %
8659,2900.699951,0,07E8-0D,8,2 km/h
8708,2916.399902,0,07EC,8,19.97 %
8779,2936.199951,0,07E8-0D,8,3 km/h
8837,2956.399902,0,07EC,8,19.97 %
8844,2960.699951,0,07E8-0D,8,3 km/h
8937,2990.699951,0,07E8-0D,8,3 km/h
9008,3016.300049,0,07EC,8,19.96 %
9016,3020.699951,0,07E8-0D,8,3 km/h
9067,3034.100098,0,07EC,8,19.96 %
9084,3037.500000,0,07EC,8,19.96 %
9122,3050.899902,0,07E8-10,8,10 g/s
9180,3072.199951,0,07EC,8,19.95 %
9203,3080.699951,0,07E8-0D,8,4 km/h
9254,3097.600098,0,07EC,8,19.95 %
9289,3111.000000,0,07E8-10,8,10 g/s
9303,3116.699951,0,07EC,8,19.95 %
9381,3140.800049,0,07E8-0D,8,4 km/h
9491,3172.800049,0,07E8-0D,8,4 km/h
9492,3172.800049,0,07EC,8,19.95 %
9562,3196.500000,0,07EC,8,19.95 %
9568,3200.699951,0,07E8-0D,8,4 km/h
9616,3215.899902,0,07EC,8,19.95 %
9671,3232.899902,0,07E8-10,8,12 g/s
9672,3233.300049,0,07EC,8,19.95 %, -320.07kJ
9672,3233.300049,0,07EC,8,19.95 %
9726,3250.300049,0,07EC,8,19.95 %
9741,3256.399902,0,07EC,8,19.95 %
9749,3260.699951,0,07E8-0D,8,5 km/h
9788,3272.000000,0,07EC,8,19.96 %
9842,3289.899902,0,07EC,8,19.96 %
9843,3290.699951,0,07E8-0D,8,5 km/h
9898,3310.600098,0,07EC,8,19.96 %
9920,3320.699951,0,07E8-0D,8,5 km/h
9984,3336.300049,0,07EC,8,19.96 %
10023,3350.300049,0,07EC,8,19.96 %
10024,3350.800049,0,07E8-10,8,12 g/s
10042,3356.399902,0,07EC,8,19.96 %
10112,3380.699951,0,07E8-0D,8,5 km/h
10203,3410.800049,0,07E8-10,8,12 g/s
10205,3411.500000,0,07EC,8,19.96 %
10287,3436.300049,0,07EC,8,19.96 %
10293,3440.699951,0,07E8-0D,8,6 km/h
10327,3450.000000,0,07EC,8,19.96 %
10343,3456.300049,0,07EC,8,19.96 %
10389,3472.800049,0,07E8-10,8,12 g/s
10443,3490.199951,0,07EC,8,19.96 %
10462,3496.399902,0,07EC,8,19.96 %
10467,3500.699951,0,07E8-0D,8,6 km/h
10500,3510.500000,0,07EC,8,19.96 %
10574,3533.100098,0,07E8-10,8,12 g/s
10650,3560.699951,0,07E8-0D,8,6 km/h
10744,3591.000000,0,07E8-10,8,12 g/s
10806,3610.600098,0,07EC,8,19.97 %
10828,3620.699951,0,07E8-0D,8,7 km/h
10933,3651.000000,0,07E8-10,8,12 g/s
11018,3680.699951,0,07E8-0D,8,7 km/h
11105,3710.699951,0,07E8-10,8,12 g/s
11106,3711.199951,0,07EC,8,19.97 %
11178,3734.100098,0,07EC,8,19.97 %
11193,3740.699951,0,07E8-0D,8,7 km/h
11296,3772.300049,0,07E8-0D,8,7 km/h
11372,3800.699951,0,07E8-0D,8,8 km/h
11474,3833.000000,0,07E8-0D,8,8 km/h
11545,3856.300049,0,07EC,8,19.98 %
11551,3860.699951,0,07E8-0D,8,8 km/h
11648,3890.699951,0,07E8-0D,8,8 km/h
11725,3920.800049,0,07E8-0D,8,8 km/h
11777,3933.199951,0,07EC,8,19.98 %
11789,3936.300049,0,07EC,8,19.98 %
11829,3951.000000,0,07E8-10,8,15 g/s
11845,3956.300049,0,07EC,8,19.98 %, 335.24kJ
11845,3956.300049,0,07EC,8,19.98 %
11908,3976.300049,0,07EC,8,19.98 %
11916,3980.699951,0,07E8-0D,8,8 km/h
12007,4010.899902,0,07E8-10,8,15 g/s
12008,4011.300049,0,07EC,8,19.98 %
