Message Number,Time Offset (ms),Type,ID (hex),Data Length,Data Bytes,Total Energy Consumption (kJ)
16997,5697.700195,0,07EC,8,19.05 %
17030,5709.100098,0,07EC,8,19.04 %
17055,5717.799805,0,07EC,8,19.04 %
17075,5723.899902,0,07E8-0D,8,1 km/h
17081,5727.700195,0,07EC,8,19.04 %
17111,5737.700195,0,07EC,8,19.04 %
17138,5748.000000,0,07EC,8,19.04 %
17154,5753.700195,0,07E8-0D,8,1 km/h
17168,5757.799805,0,07EC,8,19.04 %
17204,5768.000000,0,07EC,8,19.04 %
17248,5778.799805,0,07EC,8,19.04 %
17266,5783.799805,0,07E8-0D,8,1 km/h
17275,5787.899902,0,07EC,8,19.04 %
17301,5797.799805,0,07EC,8,19.04 %
17333,5809.000000,0,07EC,8,19.04 %
17349,5813.799805,0,07E8-0D,8,1 km/h
17363,5817.799805,0,07EC,8,19.04 %
17390,5827.799805,0,07EC,8,19.04 %
17420,5838.000000,0,07EC,8,19.04 %
17438,5843.799805,0,07E8-0D,8,1 km/h
17446,5848.000000,0,07EC,8,19.04 %
17478,5857.799805,0,07EC,8,19.04 %
17513,5867.899902,0,07EC,8,19.04 %
17528,5873.700195,0,07E8-0D,8,1 km/h
17548,5878.500000,0,07EC,8,19.04 %
17573,5887.899902,0,07EC,8,19.04 %
17604,5897.799805,0,07EC,8,19.04 %
17622,5904.600098,0,07E8-0D,8,1 km/h
17635,5908.899902,0,07EC,8,19.03 %
17660,5917.799805,0,07EC,8,19.03 %
17685,5927.799805,0,07EC,8,19.03 %
17700,5933.799805,0,07E8-0D,8,1 km/h
17716,5937.700195,0,07EC,8,19.03 %
17741,5948.000000,0,07EC,8,19.03 %
17770,5957.799805,0,07EC,8,19.03 %
17807,5967.899902,0,07EC,8,19.03 %
17840,5978.500000,0,07EC,8,19.03 %
17867,5987.799805,0,07EC,8,19.03 %
17883,5994.200195,0,07E8-0D,8,1 km/h
17895,5997.799805,0,07EC,8,19.03 %
17928,6009.000000,0,07EC,8,19.03 %
17955,6017.799805,0,07EC,8,19.03 %
17985,6027.799805,0,07EC,8,19.03 %
18012,6037.899902,0,07EC,8,19.03 %
18039,6048.000000,0,07EC,8,19.03 %
18053,6053.799805,0,07E8-0D,8,1 km/h
18071,6058.200195,0,07EC,8,19.03 %
